Timestamp (Elapsed time in seconds),PID,FPS,99(%) FPS,Render Latency(MSec),Average PC Latency(MSec),CPU Utilization(%),GPU1 Utilization(%),GPU1 Temperature(Degrees celsius),GPU1 Frequency(MHz),GPU1 Memory Frequency(MHz),GPU1 Voltage(Milli Volts),GPU1 Fan1 Speed (RPM),GPU1 Fan2 Speed (RPM),GPU2 Utilization(%),GPU2 Temperature(Degrees celsius),GPU2 Frequency(MHz),GPU2 Memory Frequency(MHz),GPU2 Voltage(Milli Volts),GPU2 Fan1 Speed (RPM),GPU2 Fan2 Speed (RPM),
37.968,43160,62.000,48.000,7.970,N/A,5.000,56.000,61.000,1950.000,7001.000,1.075,1700.000,1698.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
38.512,43160,62.000,48.000,7.970,N/A,5.000,56.000,61.000,1950.000,7001.000,1.075,1700.000,1698.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
39.053,43160,62.000,51.000,8.033,N/A,7.000,49.000,60.000,1950.000,7001.000,1.075,1701.000,1698.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
39.487,43160,62.000,51.000,8.033,N/A,7.000,49.000,60.000,1950.000,7001.000,1.075,1701.000,1698.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
40.030,43160,62.000,52.000,7.990,N/A,5.000,49.000,61.000,1950.000,7001.000,1.075,1701.000,1696.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
40.571,43160,62.000,52.000,7.990,N/A,5.000,49.000,61.000,1950.000,7001.000,1.075,1701.000,1696.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
41.004,43160,62.000,50.000,8.023,N/A,8.000,59.000,61.000,1950.000,7001.000,1.075,1701.000,1699.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
41.547,43160,62.000,50.000,8.023,N/A,8.000,59.000,61.000,1950.000,7001.000,1.075,1701.000,1699.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
41.983,43160,62.000,50.000,7.894,N/A,5.000,51.000,61.000,1950.000,7001.000,1.075,1700.000,1699.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
42.527,43160,62.000,50.000,7.894,N/A,5.000,51.000,61.000,1950.000,7001.000,1.075,1700.000,1699.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
43.069,43160,62.000,47.000,8.731,N/A,8.000,61.000,61.000,1950.000,7001.000,1.075,1697.000,1701.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
43.502,43160,62.000,47.000,8.731,N/A,8.000,61.000,61.000,1950.000,7001.000,1.075,1697.000,1701.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
44.045,43160,62.000,45.000,8.309,N/A,9.000,63.000,62.000,1950.000,7001.000,1.075,1697.000,1699.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
44.588,43160,62.000,45.000,8.309,N/A,9.000,63.000,62.000,1950.000,7001.000,1.075,1697.000,1699.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
45.022,43160,62.000,48.000,7.984,N/A,11.000,54.000,61.000,1950.000,7001.000,1.075,1696.000,1698.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
45.564,43160,62.000,48.000,7.984,N/A,11.000,54.000,61.000,1950.000,7001.000,1.075,1696.000,1698.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
45.999,43160,62.000,46.000,7.945,N/A,11.000,50.000,61.000,1950.000,7001.000,1.075,1696.000,1698.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
