DateTime,Visitor,Visitor PTS,Home,Home PTS,OT,Attendance,Arena,DateStr,Visitor_short,Home_short,game_id
2020-02-21 20:00:00,Denver Nuggets,101.0,Oklahoma City Thunder,113.0,,18203.0,Chesapeake Energy Arena,202002212000,DEN,OKC,202002212000DENOKC
2020-02-21 21:00:00,San Antonio Spurs,113.0,Utah Jazz,104.0,,18306.0,Vivint Smart Home Arena,202002212100,SAS,UTA,202002212100SASUTA
2020-02-21 22:30:00,Memphis Grizzlies,105.0,Los Angeles Lakers,117.0,,18997.0,STAPLES Center,202002212230,MEM,LAL,202002212230MEMLAL
2020-02-21 22:30:00,New Orleans Pelicans,128.0,Portland Trail Blazers,115.0,,19946.0,Moda Center,202002212230,NOP,POR,202002212230NOPPOR
2020-02-22 15:30:00,Sacramento Kings,112.0,Los Angeles Clippers,103.0,,19068.0,STAPLES Center,202002221530,SAC,LAC,202002221530SACLAC
2020-02-22 19:00:00,Brooklyn Nets,115.0,Charlotte Hornets,86.0,,19079.0,Spectrum Center,202002221900,BKN,CHH,202002221900BKNCHH
2020-02-22 19:30:00,Dallas Mavericks,107.0,Atlanta Hawks,111.0,,17050.0,State Farm Arena,202002221930,DAL,ATL,202002221930DALATL
2020-02-22 20:00:00,Cleveland Cavaliers,105.0,Miami Heat,124.0,,19754.0,AmericanAirlines Arena,202002222000,CLE,MIA,202002222000CLEMIA
2020-02-22 20:00:00,Phoenix Suns,112.0,Chicago Bulls,104.0,,20506.0,United Center,202002222000,PHX,CHI,202002222000PHXCHI
2020-02-22 20:30:00,Philadelphia 76ers,98.0,Milwaukee Bucks,119.0,,18290.0,Fiserv Forum,202002222030,PHI,MIL,202002222030PHIMIL
2020-02-22 21:00:00,Houston Rockets,120.0,Utah Jazz,110.0,,18306.0,Vivint Smart Home Arena,202002222100,HOU,UTA,202002222100HOUUTA
2020-02-23 15:30:00,Boston Celtics,112.0,Los Angeles Lakers,114.0,,18997.0,STAPLES Center,202002231530,BOS,LAL,202002231530BOSLAL
2020-02-23 18:00:00,Indiana Pacers,81.0,Toronto Raptors,127.0,,19800.0,Scotiabank Arena,202002231800,IND,TOR,202002231800INDTOR
2020-02-23 18:00:00,Minnesota Timberwolves,116.0,Denver Nuggets,128.0,,19626.0,Pepsi Center,202002231800,MIN,DEN,202002231800MINDEN
2020-02-23 19:00:00,San Antonio Spurs,103.0,Oklahoma City Thunder,131.0,,18203.0,Chesapeake Energy Arena,202002231900,SAS,OKC,202002231900SASOKC
2020-02-23 19:00:00,Washington Wizards,117.0,Chicago Bulls,126.0,,18024.0,United Center,202002231900,WAS,CHI,202002231900WASCHI
2020-02-23 20:30:00,New Orleans Pelicans,115.0,Golden State Warriors,101.0,,18064.0,Chase Center,202002232030,NOP,GSW,202002232030NOPGSW
2020-02-23 21:00:00,Detroit Pistons,104.0,Portland Trail Blazers,107.0,,19393.0,Moda Center,202002232100,DET,POR,202002232100DETPOR
2020-02-24 19:00:00,Miami Heat,119.0,Cleveland Cavaliers,125.0,OT,17336.0,Rocket Mortgage Fieldhouse,202002241900,MIA,CLE,202002241900MIACLE
2020-02-24 19:00:00,Milwaukee Bucks,137.0,Washington Wizards,134.0,OT,16580.0,Capital One Arena,202002241900,MIL,WAS,202002241900MILWAS
2020-02-24 19:00:00,Atlanta Hawks,112.0,Philadelphia 76ers,129.0,,20836.0,Wells Fargo Center,202002241900,ATL,PHI,202002241900ATLPHI
2020-02-24 19:30:00,Orlando Magic,115.0,Brooklyn Nets,113.0,,16162.0,Barclays Center,202002241930,ORL,BKN,202002241930ORLBKN
2020-02-24 20:00:00,New York Knicks,112.0,Houston Rockets,123.0,,18055.0,Toyota Center,202002242000,NYK,HOU,202002242000NYKHOU
2020-02-24 20:30:00,Minnesota Timberwolves,123.0,Dallas Mavericks,139.0,,19936.0,American Airlines Center,202002242030,MIN,DAL,202002242030MINDAL
2020-02-24 21:00:00,Phoenix Suns,131.0,Utah Jazz,111.0,,18306.0,Vivint Smart Home Arena,202002242100,PHX,UTA,202002242100PHXUTA
2020-02-24 22:30:00,Memphis Grizzlies,97.0,Los Angeles Clippers,124.0,,19068.0,STAPLES Center,202002242230,MEM,LAC,202002242230MEMLAC
2020-02-25 19:00:00,Charlotte Hornets,80.0,Indiana Pacers,119.0,,16088.0,Bankers Life Fieldhouse,202002251900,CHH,IND,202002251900CHHIND
2020-02-25 19:30:00,Milwaukee Bucks,108.0,Toronto Raptors,97.0,,19993.0,Scotiabank Arena,202002251930,MIL,TOR,202002251930MILTOR
2020-02-25 20:00:00,Oklahoma City Thunder,124.0,Chicago Bulls,122.0,,16911.0,United Center,202002252000,OKC,CHI,202002252000OKCCHI
2020-02-25 21:00:00,Detroit Pistons,98.0,Denver Nuggets,115.0,,19143.0,Pepsi Center,202002252100,DET,DEN,202002252100DETDEN
2020-02-25 22:00:00,Boston Celtics,118.0,Portland Trail Blazers,106.0,,19460.0,Moda Center,202002252200,BOS,POR,202002252200BOSPOR
2020-02-25 22:00:00,New Orleans Pelicans,109.0,Los Angeles Lakers,118.0,,18997.0,STAPLES Center,202002252200,NOP,LAL,202002252200NOPLAL
2020-02-25 22:30:00,Sacramento Kings,112.0,Golden State Warriors,94.0,,18064.0,Chase Center,202002252230,SAC,GSW,202002252230SACGSW
2020-02-26 19:00:00,Philadelphia 76ers,94.0,Cleveland Cavaliers,108.0,,16332.0,Rocket Mortgage Fieldhouse,202002261900,PHI,CLE,202002261900PHICLE
2020-02-26 19:00:00,Brooklyn Nets,106.0,Washington Wizards,110.0,,15021.0,Capital One Arena,202002261900,BKN,WAS,202002261900BKNWAS
2020-02-26 19:00:00,New York Knicks,101.0,Charlotte Hornets,107.0,,13152.0,Spectrum Center,202002261900,NYK,CHH,202002261900NYKCHH
2020-02-26 19:30:00,Orlando Magic,130.0,Atlanta Hawks,120.0,,14967.0,State Farm Arena,202002261930,ORL,ATL,202002261930ORLATL
2020-02-26 19:30:00,Minnesota Timberwolves,129.0,Miami Heat,126.0,,19600.0,AmericanAirlines Arena,202002261930,MIN,MIA,202002261930MINMIA
2020-02-26 20:00:00,Memphis Grizzlies,112.0,Houston Rockets,140.0,,18055.0,Toyota Center,202002262000,MEM,HOU,202002262000MEMHOU
2020-02-26 20:30:00,Dallas Mavericks,109.0,San Antonio Spurs,103.0,,18354.0,AT&T Center,202002262030,DAL,SAS,202002262030DALSAS
2020-02-26 21:00:00,Los Angeles Clippers,102.0,Phoenix Suns,92.0,,15157.0,Talking Stick Resort Arena,202002262100,LAC,PHX,202002262100LACPHX
2020-02-26 22:30:00,Boston Celtics,114.0,Utah Jazz,103.0,,18306.0,Vivint Smart Home Arena,202002262230,BOS,UTA,202002262230BOSUTA
2020-02-27 19:00:00,New York Knicks,106.0,Philadelphia 76ers,115.0,,20175.0,Wells Fargo Center,202002271900,NYK,PHI,202002271900NYKPHI
2020-02-27 20:00:00,Portland Trail Blazers,100.0,Indiana Pacers,106.0,,16872.0,Bankers Life Fieldhouse,202002272000,POR,IND,202002272000PORIND
2020-02-27 20:00:00,Sacramento Kings,108.0,Oklahoma City Thunder,112.0,,18203.0,Chesapeake Energy Arena,202002272000,SAC,OKC,202002272000SACOKC
2020-02-27 22:30:00,Los Angeles Lakers,116.0,Golden State Warriors,86.0,,18064.0,Chase Center,202002272230,LAL,GSW,202002272230LALGSW
2020-02-28 19:00:00,Minnesota Timberwolves,125.0,Orlando Magic,136.0,,18846.0,Amway Center,202002281900,MIN,ORL,202002281900MINORL
2020-02-28 19:30:00,Brooklyn Nets,118.0,Atlanta Hawks,141.0,,17034.0,State Farm Arena,202002281930,BKN,ATL,202002281930BKNATL
2020-02-28 19:30:00,Charlotte Hornets,99.0,Toronto Raptors,96.0,,19800.0,Scotiabank Arena,202002281930,CHH,TOR,202002281930CHHTOR
2020-02-28 20:00:00,Sacramento Kings,104.0,Memphis Grizzlies,101.0,,17794.0,FedEx Forum,202002282000,SAC,MEM,202002282000SACMEM
2020-02-28 20:00:00,Dallas Mavericks,118.0,Miami Heat,126.0,,19704.0,AmericanAirlines Arena,202002282000,DAL,MIA,202002282000DALMIA
2020-02-28 20:00:00,Oklahoma City Thunder,86.0,Milwaukee Bucks,133.0,,18412.0,Fiserv Forum,202002282000,OKC,MIL,202002282000OKCMIL
2020-02-28 20:00:00,Cleveland Cavaliers,104.0,New Orleans Pelicans,116.0,,18304.0,Smoothie King Center,202002282000,CLE,NOP,202002282000CLENOP
2020-02-28 21:00:00,Detroit Pistons,113.0,Phoenix Suns,111.0,,17142.0,Talking Stick Resort Arena,202002282100,DET,PHX,202002282100DETPHX
2020-02-28 21:00:00,Washington Wizards,119.0,Utah Jazz,129.0,,18306.0,Vivint Smart Home Arena,202002282100,WAS,UTA,202002282100WASUTA
2020-02-28 22:30:00,Denver Nuggets,103.0,Los Angeles Clippers,132.0,,19068.0,STAPLES Center,202002282230,DEN,LAC,202002282230DENLAC
2020-02-29 17:00:00,Chicago Bulls,115.0,New York Knicks,125.0,,19812.0,Madison Square Garden (IV),202002291700,CHI,NYK,202002291700CHINYK
2020-02-29 19:30:00,Portland Trail Blazers,117.0,Atlanta Hawks,129.0,,17765.0,State Farm Arena,202002291930,POR,ATL,202002291930PORATL
2020-02-29 19:30:00,Brooklyn Nets,113.0,Miami Heat,116.0,,19600.0,AmericanAirlines Arena,202002291930,BKN,MIA,202002291930BKNMIA
2020-02-29 20:00:00,Indiana Pacers,113.0,Cleveland Cavaliers,104.0,,19432.0,Rocket Mortgage Fieldhouse,202002292000,IND,CLE,202002292000INDCLE
2020-02-29 20:00:00,Los Angeles Lakers,88.0,Memphis Grizzlies,105.0,,17794.0,FedEx Forum,202002292000,LAL,MEM,202002292000LALMEM
2020-02-29 20:30:00,Houston Rockets,111.0,Boston Celtics,110.0,OT,19156.0,TD Garden,202002292030,HOU,BOS,202002292030HOUBOS
2020-02-29 20:30:00,Orlando Magic,113.0,San Antonio Spurs,114.0,,18354.0,AT&T Center,202002292030,ORL,SAS,202002292030ORLSAS
2020-02-29 21:00:00,Golden State Warriors,115.0,Phoenix Suns,99.0,,16395.0,Talking Stick Resort Arena,202002292100,GSW,PHX,202002292100GSWPHX
2020-03-01 13:00:00,Milwaukee Bucks,93.0,Charlotte Hornets,85.0,,19149.0,Spectrum Center,202003011300,MIL,CHH,202003011300MILCHH
2020-03-01 15:30:00,Dallas Mavericks,111.0,Minnesota Timberwolves,91.0,,18058.0,Target Center,202003011530,DAL,MIN,202003011530DALMIN
2020-03-01 15:30:00,Philadelphia 76ers,130.0,Los Angeles Clippers,136.0,,19068.0,STAPLES Center,202003011530,PHI,LAC,202003011530PHILAC
2020-03-01 18:00:00,Toronto Raptors,118.0,Denver Nuggets,133.0,,19777.0,Pepsi Center,202003011800,TOR,DEN,202003011800TORDEN
2020-03-01 18:00:00,Detroit Pistons,100.0,Sacramento Kings,106.0,,17499.0,Golden 1 Center,202003011800,DET,SAC,202003011800DETSAC
2020-03-01 20:00:00,Los Angeles Lakers,122.0,New Orleans Pelicans,114.0,,18547.0,Smoothie King Center,202003012000,LAL,NOP,202003012000LALNOP
2020-03-01 20:30:00,Washington Wizards,124.0,Golden State Warriors,110.0,,18064.0,Chase Center,202003012030,WAS,GSW,202003012030WASGSW
2020-03-02 19:00:00,Utah Jazz,126.0,Cleveland Cavaliers,113.0,,15453.0,Rocket Mortgage Fieldhouse,202003021900,UTA,CLE,202003021900UTACLE
2020-03-02 19:00:00,Houston Rockets,123.0,New York Knicks,125.0,,18142.0,Madison Square Garden (IV),202003021900,HOU,NYK,202003021900HOUNYK
2020-03-02 19:00:00,Portland Trail Blazers,130.0,Orlando Magic,107.0,,18078.0,Amway Center,202003021900,POR,ORL,202003021900PORORL
2020-03-02 19:30:00,Milwaukee Bucks,89.0,Miami Heat,105.0,,19600.0,AmericanAirlines Arena,202003021930,MIL,MIA,202003021930MILMIA
2020-03-02 19:30:00,Memphis Grizzlies,127.0,Atlanta Hawks,88.0,,16207.0,State Farm Arena,202003021930,MEM,ATL,202003021930MEMATL
2020-03-02 20:00:00,Dallas Mavericks,107.0,Chicago Bulls,109.0,,18407.0,United Center,202003022000,DAL,CHI,202003022000DALCHI
2020-03-02 20:30:00,Indiana Pacers,116.0,San Antonio Spurs,111.0,,17635.0,AT&T Center,202003022030,IND,SAS,202003022030INDSAS
2020-03-03 19:00:00,San Antonio Spurs,104.0,Charlotte Hornets,103.0,,12008.0,Spectrum Center,202003031900,SAS,CHH,202003031900SASCHH
2020-03-03 19:30:00,Brooklyn Nets,129.0,Boston Celtics,120.0,OT,19156.0,TD Garden,202003031930,BKN,BOS,202003031930BKNBOS
2020-03-03 20:00:00,Los Angeles Clippers,109.0,Oklahoma City Thunder,94.0,,18203.0,Chesapeake Energy Arena,202003032000,LAC,OKC,202003032000LACOKC
2020-03-03 20:00:00,Minnesota Timberwolves,139.0,New Orleans Pelicans,134.0,,15264.0,Smoothie King Center,202003032000,MIN,NOP,202003032000MINNOP
2020-03-03 21:00:00,Golden State Warriors,116.0,Denver Nuggets,100.0,,19520.0,Pepsi Center,202003032100,GSW,DEN,202003032100GSWDEN
2020-03-03 21:00:00,Toronto Raptors,123.0,Phoenix Suns,114.0,,15553.0,Talking Stick Resort Arena,202003032100,TOR,PHX,202003032100TORPHX
2020-03-03 22:00:00,Philadelphia 76ers,107.0,Los Angeles Lakers,120.0,,18997.0,STAPLES Center,202003032200,PHI,LAL,202003032200PHILAL
2020-03-03 22:00:00,Washington Wizards,126.0,Sacramento Kings,133.0,,16419.0,Golden 1 Center,202003032200,WAS,SAC,202003032200WASSAC
2020-03-04 19:00:00,Boston Celtics,112.0,Cleveland Cavaliers,106.0,,16897.0,Rocket Mortgage Fieldhouse,202003041900,BOS,CLE,202003041900BOSCLE
2020-03-04 19:00:00,Oklahoma City Thunder,114.0,Detroit Pistons,107.0,,15138.0,Little Caesars Arena,202003041900,OKC,DET,202003041900OKCDET
2020-03-04 19:00:00,Indiana Pacers,100.0,Milwaukee Bucks,119.0,,17695.0,Fiserv Forum,202003041900,IND,MIL,202003041900INDMIL
2020-03-04 19:30:00,Orlando Magic,113.0,Miami Heat,116.0,,19600.0,AmericanAirlines Arena,202003041930,ORL,MIA,202003041930ORLMIA
2020-03-04 19:30:00,Utah Jazz,112.0,New York Knicks,104.0,,16588.0,Madison Square Garden (IV),202003041930,UTA,NYK,202003041930UTANYK
2020-03-04 19:30:00,Memphis Grizzlies,118.0,Brooklyn Nets,79.0,,16941.0,Barclays Center,202003041930,MEM,BKN,202003041930MEMBKN
2020-03-04 20:00:00,Chicago Bulls,108.0,Minnesota Timberwolves,115.0,,13392.0,Target Center,202003042000,CHI,MIN,202003042000CHIMIN
2020-03-04 21:30:00,New Orleans Pelicans,123.0,Dallas Mavericks,127.0,OT,20459.0,American Airlines Center,202003042130,NOP,DAL,202003042130NOPDAL
2020-03-04 22:00:00,Washington Wizards,104.0,Portland Trail Blazers,125.0,,19393.0,Moda Center,202003042200,WAS,POR,202003042200WASPOR
2020-03-05 19:00:00,Denver Nuggets,114.0,Charlotte Hornets,112.0,,13311.0,Spectrum Center,202003051900,DEN,CHH,202003051900DENCHH
2020-03-05 20:00:00,Los Angeles Clippers,120.0,Houston Rockets,105.0,,18055.0,Toyota Center,202003052000,LAC,HOU,202003052000LACHOU
2020-03-05 22:00:00,Philadelphia 76ers,125.0,Sacramento Kings,108.0,,15485.0,Golden 1 Center,202003052200,PHI,SAC,202003052200PHISAC
2020-03-05 22:30:00,Toronto Raptors,121.0,Golden State Warriors,113.0,,18064.0,Chase Center,202003052230,TOR,GSW,202003052230TORGSW
2020-03-06 19:00:00,Atlanta Hawks,112.0,Washington Wizards,118.0,,17856.0,Capital One Arena,202003061900,ATL,WAS,202003061900ATLWAS
2020-03-06 19:30:00,San Antonio Spurs,120.0,Brooklyn Nets,139.0,,16277.0,Barclays Center,202003061930,SAS,BKN,202003061930SASBKN
2020-03-06 19:30:00,Oklahoma City Thunder,126.0,New York Knicks,103.0,,19499.0,Madison Square Garden (IV),202003061930,OKC,NYK,202003061930OKCNYK
2020-03-06 20:00:00,Utah Jazz,99.0,Boston Celtics,94.0,,19156.0,TD Garden,202003062000,UTA,BOS,202003062000UTABOS
2020-03-06 20:00:00,Orlando Magic,132.0,Minnesota Timberwolves,118.0,,14315.0,Target Center,202003062000,ORL,MIN,202003062000ORLMIN
2020-03-06 20:00:00,Indiana Pacers,108.0,Chicago Bulls,102.0,,20229.0,United Center,202003062000,IND,CHI,202003062000INDCHI
2020-03-06 20:00:00,Miami Heat,104.0,New Orleans Pelicans,110.0,,18384.0,Smoothie King Center,202003062000,MIA,NOP,202003062000MIANOP
2020-03-06 20:30:00,Memphis Grizzlies,96.0,Dallas Mavericks,121.0,,20370.0,American Airlines Center,202003062030,MEM,DAL,202003062030MEMDAL
2020-03-06 21:00:00,Portland Trail Blazers,117.0,Phoenix Suns,127.0,,15522.0,Talking Stick Resort Arena,202003062100,POR,PHX,202003062100PORPHX
2020-03-06 22:30:00,Milwaukee Bucks,103.0,Los Angeles Lakers,113.0,,18997.0,STAPLES Center,202003062230,MIL,LAL,202003062230MILLAL
2020-03-07 17:00:00,Houston Rockets,99.0,Charlotte Hornets,108.0,,19159.0,Spectrum Center,202003071700,HOU,CHH,202003071700HOUCHH
2020-03-07 19:00:00,Utah Jazz,111.0,Detroit Pistons,105.0,,16590.0,Little Caesars Arena,202003071900,UTA,DET,202003071900UTADET
2020-03-07 19:30:00,Denver Nuggets,102.0,Cleveland Cavaliers,104.0,,19432.0,Rocket Mortgage Fieldhouse,202003071930,DEN,CLE,202003071930DENCLE
2020-03-07 20:00:00,Atlanta Hawks,101.0,Memphis Grizzlies,118.0,,17117.0,FedEx Forum,202003072000,ATL,MEM,202003072000ATLMEM
2020-03-07 20:30:00,Philadelphia 76ers,114.0,Golden State Warriors,118.0,,18064.0,Chase Center,202003072030,PHI,GSW,202003072030PHIGSW
2020-03-07 22:00:00,Sacramento Kings,123.0,Portland Trail Blazers,111.0,,19691.0,Moda Center,202003072200,SAC,POR,202003072200SACPOR
2020-03-08 15:00:00,Chicago Bulls,107.0,Brooklyn Nets,110.0,,15916.0,Barclays Center,202003081500,CHI,BKN,202003081500CHIBKN
2020-03-08 15:30:00,New Orleans Pelicans,120.0,Minnesota Timberwolves,107.0,,18978.0,Target Center,202003081530,NOP,MIN,202003081530NOPMIN
2020-03-08 15:30:00,Los Angeles Lakers,112.0,Los Angeles Clippers,103.0,,19068.0,STAPLES Center,202003081530,LAL,LAC,202003081530LALLAC
2020-03-08 18:00:00,Oklahoma City Thunder,105.0,Boston Celtics,104.0,,19156.0,TD Garden,202003081800,OKC,BOS,202003081800OKCBOS
2020-03-08 18:00:00,Milwaukee Bucks,131.0,Phoenix Suns,140.0,,17282.0,Talking Stick Resort Arena,202003081800,MIL,PHX,202003081800MILPHX
2020-03-08 19:00:00,Orlando Magic,126.0,Houston Rockets,106.0,,18055.0,Toyota Center,202003081900,ORL,HOU,202003081900ORLHOU
2020-03-08 19:00:00,Miami Heat,100.0,Washington Wizards,89.0,,18135.0,Capital One Arena,202003081900,MIA,WAS,202003081900MIAWAS
2020-03-08 19:00:00,Indiana Pacers,112.0,Dallas Mavericks,109.0,,20324.0,American Airlines Center,202003081900,IND,DAL,202003081900INDDAL
2020-03-08 19:30:00,Detroit Pistons,84.0,New York Knicks,96.0,,18361.0,Madison Square Garden (IV),202003081930,DET,NYK,202003081930DETNYK
2020-03-08 19:30:00,San Antonio Spurs,129.0,Cleveland Cavaliers,132.0,OT,17995.0,Rocket Mortgage Fieldhouse,202003081930,SAS,CLE,202003081930SASCLE
2020-03-08 21:00:00,Toronto Raptors,118.0,Sacramento Kings,113.0,,16449.0,Golden 1 Center,202003082100,TOR,SAC,202003082100TORSAC
2020-03-09 19:30:00,Charlotte Hornets,138.0,Atlanta Hawks,143.0,2OT,14399.0,State Farm Arena,202003091930,CHH,ATL,202003091930CHHATL
2020-03-09 21:00:00,Toronto Raptors,101.0,Utah Jazz,92.0,,18306.0,Vivint Smart Home Arena,202003092100,TOR,UTA,202003092100TORUTA
2020-03-09 21:00:00,Milwaukee Bucks,95.0,Denver Nuggets,109.0,,19838.0,Pepsi Center,202003092100,MIL,DEN,202003092100MILDEN
2020-03-10 19:00:00,New York Knicks,115.0,Washington Wizards,122.0,,15048.0,Capital One Arena,202003101900,NYK,WAS,202003101900NYKWAS
2020-03-10 19:00:00,Boston Celtics,114.0,Indiana Pacers,111.0,,17053.0,Bankers Life Fieldhouse,202003101900,BOS,IND,202003101900BOSIND
2020-03-10 20:00:00,Minnesota Timberwolves,111.0,Houston Rockets,117.0,,18055.0,Toyota Center,202003102000,MIN,HOU,202003102000MINHOU
2020-03-10 20:00:00,Dallas Mavericks,109.0,San Antonio Spurs,119.0,,18354.0,AT&T Center,202003102000,DAL,SAS,202003102000DALSAS
2020-03-10 20:00:00,Cleveland Cavaliers,103.0,Chicago Bulls,108.0,,17837.0,United Center,202003102000,CLE,CHI,202003102000CLECHI
2020-03-10 20:00:00,Orlando Magic,120.0,Memphis Grizzlies,115.0,,15388.0,FedEx Forum,202003102000,ORL,MEM,202003102000ORLMEM
2020-03-10 22:00:00,Phoenix Suns,105.0,Portland Trail Blazers,121.0,,19393.0,Moda Center,202003102200,PHX,POR,202003102200PHXPOR
2020-03-10 22:30:00,Los Angeles Clippers,131.0,Golden State Warriors,107.0,,18064.0,Chase Center,202003102230,LAC,GSW,202003102230LACGSW
2020-03-10 22:30:00,Brooklyn Nets,104.0,Los Angeles Lakers,102.0,,18997.0,STAPLES Center,202003102230,BKN,LAL,202003102230BKNLAL
2020-03-11 19:00:00,Detroit Pistons,106.0,Philadelphia 76ers,124.0,,20172.0,Wells Fargo Center,202003111900,DET,PHI,202003111900DETPHI
2020-03-11 19:30:00,New York Knicks,136.0,Atlanta Hawks,131.0,OT,15393.0,State Farm Arena,202003111930,NYK,ATL,202003111930NYKATL
2020-03-11 19:30:00,Charlotte Hornets,109.0,Miami Heat,98.0,,19600.0,AmericanAirlines Arena,202003111930,CHH,MIA,202003111930CHHMIA
2020-03-11 20:00:00,Denver Nuggets,97.0,Dallas Mavericks,113.0,,20302.0,American Airlines Center,202003112000,DEN,DAL,202003112000DENDAL
2020-04-01 19:00:00,New Orleans Pelicans,,Washington Wizards,,,,,202004011900,NOP,WAS,202004011900NOPWAS
2020-04-01 19:00:00,Charlotte Hornets,,Orlando Magic,,,,,202004011900,CHH,ORL,202004011900CHHORL
2020-04-01 19:30:00,Detroit Pistons,,Brooklyn Nets,,,,,202004011930,DET,BKN,202004011930DETBKN
2020-04-01 19:30:00,Miami Heat,,Boston Celtics,,,,,202004011930,MIA,BOS,202004011930MIABOS
2020-04-01 20:00:00,Phoenix Suns,,Oklahoma City Thunder,,,,,202004012000,PHX,OKC,202004012000PHXOKC
2020-04-01 20:00:00,New York Knicks,,Memphis Grizzlies,,,,,202004012000,NYK,MEM,202004012000NYKMEM
2020-04-01 20:00:00,Dallas Mavericks,,Minnesota Timberwolves,,,,,202004012000,DAL,MIN,202004012000DALMIN
2020-04-01 21:00:00,Toronto Raptors,,Milwaukee Bucks,,,,,202004012100,TOR,MIL,202004012100TORMIL
2020-04-01 21:00:00,Cleveland Cavaliers,,Utah Jazz,,,,,202004012100,CLE,UTA,202004012100CLEUTA
2020-04-01 22:30:00,Indiana Pacers,,Los Angeles Lakers,,,,,202004012230,IND,LAL,202004012230INDLAL
2020-04-02 20:00:00,Golden State Warriors,,Houston Rockets,,,,,202004022000,GSW,HOU,202004022000GSWHOU
2020-04-02 22:00:00,Los Angeles Clippers,,Sacramento Kings,,,,,202004022200,LAC,SAC,202004022200LACSAC
2020-04-02 22:30:00,Utah Jazz,,Portland Trail Blazers,,,,,202004022230,UTA,POR,202004022230UTAPOR
2020-04-03 19:00:00,Philadelphia 76ers,,Washington Wizards,,,,,202004031900,PHI,WAS,202004031900PHIWAS
2020-04-03 19:00:00,Brooklyn Nets,,Indiana Pacers,,,,,202004031900,BKN,IND,202004031900BKNIND
2020-04-03 19:00:00,Miami Heat,,Detroit Pistons,,,,,202004031900,MIA,DET,202004031900MIADET
2020-04-03 19:30:00,Minnesota Timberwolves,,New York Knicks,,,,,202004031930,MIN,NYK,202004031930MINNYK
2020-04-03 19:30:00,Orlando Magic,,Boston Celtics,,,,,202004031930,ORL,BOS,202004031930ORLBOS
2020-04-03 19:30:00,Milwaukee Bucks,,Toronto Raptors,,,,,202004031930,MIL,TOR,202004031930MILTOR
2020-04-03 19:30:00,Charlotte Hornets,,Atlanta Hawks,,,,,202004031930,CHH,ATL,202004031930CHHATL
2020-04-03 20:00:00,Dallas Mavericks,,Memphis Grizzlies,,,,,202004032000,DAL,MEM,202004032000DALMEM
2020-04-03 20:30:00,Golden State Warriors,,San Antonio Spurs,,,,,202004032030,GSW,SAS,202004032030GSWSAS
2020-04-03 21:00:00,Chicago Bulls,,Denver Nuggets,,,,,202004032100,CHI,DEN,202004032100CHIDEN
2020-04-03 22:00:00,Cleveland Cavaliers,,Phoenix Suns,,,,,202004032200,CLE,PHX,202004032200CLEPHX
2020-04-04 15:30:00,Oklahoma City Thunder,,Los Angeles Clippers,,,,,202004041530,OKC,LAC,202004041530OKCLAC
2020-04-04 22:00:00,Los Angeles Lakers,,Sacramento Kings,,,,,202004042200,LAL,SAC,202004042200LALSAC
2020-04-05 13:00:00,Atlanta Hawks,,Charlotte Hornets,,,,,202004051300,ATL,CHH,202004051300ATLCHH
2020-04-05 13:00:00,Orlando Magic,,Philadelphia 76ers,,,,,202004051300,ORL,PHI,202004051300ORLPHI
2020-04-05 15:30:00,Milwaukee Bucks,,Boston Celtics,,,,,202004051530,MIL,BOS,202004051530MILBOS
2020-04-05 17:00:00,Miami Heat,,New York Knicks,,,,,202004051700,MIA,NYK,202004051700MIANYK
2020-04-05 17:00:00,Washington Wizards,,Indiana Pacers,,,,,202004051700,WAS,IND,202004051700WASIND
2020-04-05 18:00:00,Dallas Mavericks,,Brooklyn Nets,,,,,202004051800,DAL,BKN,202004051800DALBKN
2020-04-05 18:00:00,Utah Jazz,,Denver Nuggets,,,,,202004051800,UTA,DEN,202004051800UTADEN
2020-04-05 18:00:00,Chicago Bulls,,Phoenix Suns,,,,,202004051800,CHI,PHX,202004051800CHIPHX
2020-04-05 19:00:00,Toronto Raptors,,Houston Rockets,,,,,202004051900,TOR,HOU,202004051900TORHOU
2020-04-05 19:00:00,Detroit Pistons,,Minnesota Timberwolves,,,,,202004051900,DET,MIN,202004051900DETMIN
2020-04-05 19:00:00,New Orleans Pelicans,,San Antonio Spurs,,,,,202004051900,NOP,SAS,202004051900NOPSAS
2020-04-05 21:00:00,Memphis Grizzlies,,Portland Trail Blazers,,,,,202004052100,MEM,POR,202004052100MEMPOR
2020-04-05 21:00:00,Cleveland Cavaliers,,Sacramento Kings,,,,,202004052100,CLE,SAC,202004052100CLESAC
2020-04-05 21:30:00,Oklahoma City Thunder,,Los Angeles Lakers,,,,,202004052130,OKC,LAL,202004052130OKCLAL
2020-04-06 22:00:00,Chicago Bulls,,Los Angeles Clippers,,,,,202004062200,CHI,LAC,202004062200CHILAC
2020-04-07 19:00:00,Toronto Raptors,,Washington Wizards,,,,,202004071900,TOR,WAS,202004071900TORWAS
2020-04-07 19:30:00,Detroit Pistons,,Atlanta Hawks,,,,,202004071930,DET,ATL,202004071930DETATL
2020-04-07 19:30:00,Milwaukee Bucks,,Philadelphia 76ers,,,,,202004071930,MIL,PHI,202004071930MILPHI
2020-04-07 19:30:00,Indiana Pacers,,Miami Heat,,,,,202004071930,IND,MIA,202004071930INDMIA
2020-04-07 20:00:00,Phoenix Suns,,Minnesota Timberwolves,,,,,202004072000,PHX,MIN,202004072000PHXMIN
